Локация,Размещение,Площадь,Торг площадь,Тип ТО,Кол-во стеллажей,Режим работы,Дата открытия,ТО,Статус,Трафик,Конверсия,Количество чеков,Средний чек,Оборачиваемость проды,Оборачиваемость непроды,Оборачиваемость,ПРОМО шт,РЕГ шт,"Доля ПРОМО, %","Доля РЕГ, %",Доля РЕГУЛЯР/ПРОМО,Проды,Скоропорт,Непроды,Прочее/ТМЦ,Выручка б/НДС,"Доля ТО в выручке, %",Проды.1,Скоропорт.1,Непроды.1,Прочее/ТМЦ.1,Себестоимость б/ндс,Проды.2,% списаний,Скоропорт.2,% списаний.1,Непроды.2,% списаний.2,% списаний total,% маржи проды,% маржи непроды,% маржи,Проды маржа,Непроды маржа,Марж прибыль,ФОТ,"Доля ФОТ в выручке, %",Расходы на реализацию без логистики и аренды,Логистика,Аренда,Расходы на реализацию total,Прочие доходы и расходы,Операционные расходы total,Рентабельность 1,Месяц,Проды скоропорт маржа,Операционные расходы,% маржи прочее,Прочее маржа,Unnamed: 27
Ком.здание,1.0,240.0,182.8,тип 1,86,9:00-21:00,2025-03-13 00:00:00,"ФМ_13 г. Владимир, ул. Добросельская 186б",перенос,-,-,2167,348.71,66.25035973653462,195.837554170377,131.0439569534558,292.0,9049.325,0.03125894881079504,0.968741051189205,97% / 3%,122298.0200000004,53404.36000000001,452800.0999999999,3642.439999999999,632144.9200000003,0.07171415725836158,82974.25000000001,36641.71999999999,261674.1400000014,5247.39,386537.5000000014,100.0,0.0008176747260503455,129.24,0.0024200271288711255,709.14,0.0015661215622523054,0.0014844380937206608,0.3192125798182145,0.4220978749783814,0.3706552273982979,39323.77000000038,191125.9599999985,247212.36999999892,346279.64,0.5462169624992673,166243.43000000002,0.0,220346.84,386590.27,1187.73,734057.64,-486845.27000000107,Март 25,16762.64000000002,,,,
Жилой дом,1.0,202.0,150.1,тип 3,65,9:00-21:00,2025-02-27 00:00:00,"ФМ_15 г. Владимир, пр-т Ленина,27",,-,-,3675,277.4,48.42925803116604,131.4956291883842,89.96244360977514,367.0,11214.831,0.03168756304594671,0.9683124369540533,97% / 3%,165343.64000000077,99637.03000000003,584361.3600000002,6820.380000000001,856162.410000001,0.09712799038144274,114530.7300000001,67213.01999999999,328226.6400000002,9122.97,519093.3600000002,0.0,0.0,350.4,0.0035167648011989105,0.0,0.0,0.00040926814341218226,0.3141244982133998,0.4383156340111192,0.37622006611225955,50812.91000000067,256134.72,339371.6400000007,373846.01,0.4363389754971312,135505.09000000003,0.0,339260.9,474765.99000000005,6515.87,855127.8700000001,-515756.2299999994,Март 25,32424.01000000004,,,,
Жилой дом,1.0,204.0,149.8,тип 4,56,9:00-21:00,31.09.2024,"ФМ_01 г. Владимир, ул.Верхняя Дуброва, д.26ж",,-,-,3768,265.11,47.31091023269329,233.4636311104474,140.38727067157035,1642.9969999999996,9375.974000000004,0.14910620964516552,0.8508937903548345,85% / 15%,241453.78000000166,142707.27000000002,451289.8799999999,7896.6,843347.5300000015,0.10426505186244298,165887.52999999997,112335.02000000002,269871.7799999997,6938.1500000000015,555032.4799999996,1789.7800000000002,0.0074125159688947,1397.31,0.009791442300031384,1669.39,0.0036991523053873944,0.005758574996952907,0.2757658539302754,0.4019990432756885,0.33888244860298194,75566.25000000169,181418.1000000002,287356.6000000019,343456.45,0.4076055113543863,241943.86,5750.0,205577.41999999998,453271.27999999997,2204.67,798932.3999999999,-511575.799999998,Апрель 25,30372.25,,,,
Жилой дом,2.0,222.0,165.4,тип 1,86,9:00-21:00,2024-08-04 00:00:00,"ФМ_02 г. Иваново, ул.Революционная, 78 В",,-,-,3820,259.93,79.98195611666083,207.3029844255826,143.6424702711217,1620.0699999999997,9584.187,0.14459414845625193,0.855405851543748,86% / 14%,197106.070000001,70619.49999999999,559432.600000001,4954.52,832112.690000002,0.10287606199338367,133122.22999999998,54940.88,331824.3000000003,2170.44,522057.85000000027,5265.889999999999,0.026716021480211,15382.68,0.2178248217560306,0.0,0.0,0.024814631777818397,0.2975526767951255,0.4068556247884022,0.3522041507917638,63983.840000001015,227608.30000000075,307270.76000000176,347477.23,0.41782836676806595,216122.64,0.0,238902.76,455025.4,3970.24,806472.87,-499202.10999999824,Апрель 25,15678.619999999988,,,,
Жилой дом,2.0,222.0,165.4,тип 2,75,10:00-21:00,2024-08-04 00:00:00,"ФМ_03 г. Ковров, ул. Ватутина, д. 59",,-,-,2381,280.64,154.9380295116542,271.9604266802216,213.44922809593788,1326.4959999999999,6307.820000000001,0.17375440052520746,0.8262455994747925,83% / 17%,105790.67000000051,42144.1,403682.3200000006,6078.469999999999,557695.5600000011,0.06894922249532667,88874.15999999992,36982.469999999994,231011.98,4249.200000000001,361117.80999999994,8029.07,0.07589582332733086,44635.94,1.0591266630441747,778.23,0.0019278278028128626,0.09582869908449675,0.1492423992006781,0.4277381778820544,0.28849028854136627,16916.51000000059,172670.34000000058,194748.48000000117,461106.97,0.8276242214935194,162604.71000000002,0.0,82300.51,244905.22000000003,1570.99,707583.1799999999,-512834.6999999988,Апрель 25,5161.630000000005,,,,
,,,,-,-,-,,"ФМ_04 г. Иваново, ул. Куконковых, д. 141",закрыт,-,-,1094,189.98,133.7279788747022,626.9218241042345,380.32490148946835,303.0,2490.0580000000004,0.10848324667801383,0.8915167533219862,89% / 11%,70661.76000000015,19430.809999999998,80607.55,2035.77,172735.89000000016,0.021355747054070614,61192.55999999999,21203.57,46361.38999999999,2011.14,130768.65999999999,29483.82,0.41725283944243585,14871.660000000002,0.7653649024410204,879.05,0.01090530601662003,0.26187105644345227,0.08542813241980053,0.4248505257882173,0.25513932910400894,9469.200000000164,34246.16000000001,41942.60000000017,242836.15999999997,1.3994175762919099,134410.06999999998,0.0,140792.15,275202.22,-12083.14,505955.23999999993,-464012.6399999998,Апрель 25,-1772.760000000002,,,,
Ком.зданиие/ТЦ,2.0,181.2,146.8,-,-,-,2024-12-28 00:00:00,"ФМ_05 г. Орехово-Зуево, ул. Пролетарская 18а",закрыт,-,-,1176,353.38,156.7319573695795,365.6894796578636,261.21071851372153,1017.0,3968.0,0.20401203610832497,0.795987963891675,80% / 20%,79619.1000000003,30996.92,233844.4200000001,2881.3900000000003,347341.8300000004,0.0429426928172136,60319.72000000006,25518.23,137123.1500000001,1958.31,224919.41000000015,24603.189999999995,0.3090111543586891,47472.9,1.531536036483625,1405.06,0.006008524813207,0.21155283830916624,0.2240007369637794,0.4136137608072924,0.3188072488855359,19299.380000000237,96721.26999999999,121499.34000000023,391165.70999999996,1.1300462744247677,200202.73000000004,0.0,240715.69,440918.42000000004,9248.02,841332.15,-719832.8099999998,Апрель 25,5478.689999999999,,,,
Ком.зданиие,1.0,241.0,186.5,тип 2,76,9:00-21:00,2024-10-30 00:00:00,"ФМ_06 г. Александров, ул.Институтская, д.2",закрыт,-,-,1729,327.5,226.9620680153172,378.0671344184941,302.51460121690565,1713.0,5558.200000000001,0.2355869732643855,0.7644130267356145,76% / 24%,109488.06000000049,31408.260000000002,327590.9100000004,3010.7,471497.9300000009,0.05829240541498297,92927.7200000001,26245.92,194975.29,3694.4699999999993,317843.4000000001,62330.61,0.5692913912256709,31869.44,1.0146833985709491,5770.8,0.017615873407476397,0.21202818430189038,0.1541749280605792,0.4048208175251268,0.279497872792853,16560.34000000039,132615.62000000037,154338.30000000077,352224.19999999995,0.74497967478901,165331.21999999997,5750.0,280047.4,451128.62,11097.56,814450.3799999999,-660112.0799999991,Апрель 25,5162.340000000004,,,,
Жилой дом,1.0,168.0,128.0,тип 3,65,9:00-21:00,2024-11-20 00:00:00,"ФМ_07 г. Ярославль, ул. Угличская,",закрыт,-,-,1591,287.32,107.0961535475427,428.4889558232932,267.79255468541794,1532.0,4841.0,0.24038914169151107,0.759610858308489,76% / 24%,105551.6600000005,49059.98999999999,226386.6000000002,4677.180000000001,385675.4300000007,0.047681966544705474,85663.59000000011,45153.649999999994,135926.85,4463.07,271207.1600000001,29945.1,0.28370089110867475,14367.0,0.29284555500317067,9264.92,0.04092521377148644,0.1389173793103696,0.1538979113152231,0.3995808497499415,0.2767393805325823,19888.070000000385,90459.7500000002,114254.16000000059,291890.05,0.7584753413963474,117595.22999999998,0.0,220817.83000000002,338413.06,0.0,630303.11,-516048.9499999994,Апрель 25,3906.3399999999965,,,,
ТЦ,-1.0,274.0,223.5,тип 1,105,9:00-21:00,2025-02-17 00:00:00,"ФМ_08 г .Ярославль ,пр-т Ленинградский,49А",,-,-,3397,269.5,72.97232078498077,240.0499225484914,156.51112166673607,1686.5030000000002,9380.815999999999,0.15238586689332803,0.8476141331066719,85% / 15%,172967.41000000108,89846.31999999999,496286.0300000004,10695.759999999998,769795.5200000014,0.09517164272275305,118100.2000000001,69313.18,293581.24,3818.81,484813.4300000001,3271.630000000001,0.0189147192526036,8482.23,0.0944082072587948,3969.0200000000004,0.007997444538182946,0.020424748639742633,0.2868965407553126,0.4084434736154072,0.3476700071853599,54867.21000000098,202704.7900000004,278105.14000000135,528965.0,0.6886042643176027,212664.51,0.0,150556.16999999998,363220.68,0.0,892185.6799999999,-614080.5399999986,Апрель 25,20533.14,,,,
Ком.зданиие/ТЦ,2.0,320.0,261.6,тип 1,105,9:00-21:00,2024-12-28 00:00:00,"ФМ_09 г.Владимир,ул.Славная,1а",,-,-,2764,286.04,129.1563390070424,264.1732596446152,196.6647993258288,1362.302,7333.071,0.15666975988264104,0.843330240117359,84% / 16%,145026.1300000007,43555.79,467480.6800000006,6614.4400000000005,662677.0400000012,0.08192833142423527,100653.29000000001,37421.21,276758.4400000002,3375.2799999999997,418208.2200000002,16665.870000000003,0.11491632576832825,12500.58,0.2870015674150325,1593.83,0.0034094029297638525,0.04641820697454668,0.2678274778409326,0.4079788709129117,0.33790317437692213,44372.840000000695,190722.2400000004,241229.66000000108,279783.7,0.42349828906864984,201959.44,0.0,236206.95,438166.39,2138.42,720088.51,-478858.8499999989,Апрель 25,6134.580000000002,,,,
Жилой дом,1.0,228.0,187.5,тип 2,76,9:00-21:00,2025-01-29 00:00:00,"ФМ_10 г.Рязань,проспект Славянский, д.3 пом Н18",закрыт,-,-,2073,279.76,89.77754051909756,289.0930689065436,189.43530471282057,1445.201,5687.419,0.20261853288132553,0.7973814671186745,80% / 20%,101315.68000000052,47555.69999999999,333459.4600000004,2752.67,485083.5100000009,0.059972022835907135,75523.2,37850.0,194981.3399999999,3411.79,311766.3299999999,2227.2299999999996,0.021983073103787963,19970.34,0.4199357805688909,654.0,0.0019612578992360846,0.047108527766693116,0.2384486527900819,0.4152772274026963,0.3268629400963891,25792.48000000052,138478.12000000052,173976.30000000104,221263.1,0.4555596616980558,135219.89,0.0,270830.26,406050.15,2442.9,629756.15,-455779.849999999,Апрель 25,9705.69999999999,,,,
Ком.здание,2.0,200.0,164.0,тип 1,86,10:00-20:00,2024-12-28 00:00:00,"ФМ_11 г.Рязань,ул.Татарская,95",перенос,-,-,2138,277.24,118.6530068576563,297.918057100482,208.28553197906913,1268.0,5690.353,0.18222702987330477,0.8177729701266953,82% / 18%,104846.6100000006,35216.93,349734.6200000003,3567.42,493365.58000000083,0.06099595475882197,78279.04,31326.25,207670.9699999999,4388.44,321664.6999999999,22862.71,0.2180586477712524,31023.72,0.8809319835658588,360.57,0.0010309817197965694,0.1099529480755425,0.2174602326915371,0.406204138440742,0.31183218556613956,26567.570000000604,142063.65000000037,172521.90000000098,366869.93,0.745884985883544,202383.10000000006,0.0,173359.97,375743.07000000007,1659.5,744272.5,-571750.599999999,Апрель 25,3890.6800000000003,,,,
Ком.здание,1.0,240.0,182.8,тип 2,76,9:00-21:00,2025-03-13 00:00:00,"ФМ_12 г. Липецк, проспект Победы, 19а",перенос,-,-,51,264.97,464.8965517241379,1626.081211730583,1045.4888817273604,29.0,132.0,0.18012422360248448,0.8198757763975155,82% / 18%,2839.7799999999993,154.16,8232.519999999999,51.52,11277.979999999998,0.0013943233693986064,1942.7,109.16,4544.180000000001,31.68,6627.720000000001,71.61,0.02521674214199692,0.0,0.0,929.28,0.11287916701083024,0.08874727566461371,0.3146622844813188,0.4480207761414485,0.3813415303113836,897.0799999999992,3688.3399999999974,4630.419999999996,313998.86,27.891225601750936,44711.139999999985,41666.67,102651.79,189029.59999999998,0.0,503028.45999999996,-498398.04,Апрель 25,45.0,,,,
Ком.здание,1.0,240.0,182.8,тип 1,86,9:00-21:00,2025-03-13 00:00:00,"ФМ_13 г. Владимир, ул. Добросельская 186б",перенос,-,-,2383,355.52,62.99623720838807,219.4280598606975,141.2121485345428,1410.0230000000001,8618.454000000002,0.14060190794674005,0.8593980920532599,86% / 14%,163757.41000000143,102651.30999999998,443233.42,3742.159999999999,713384.3000000014,0.08819739003368231,105389.43000000011,78960.34999999998,254002.4100000008,6766.9,445119.0900000009,0.0,0.0,3829.77,0.03730853507860738,693.97,0.0015656987237108611,0.006341238516182639,0.3080189717513784,0.4269330818962144,0.3674760268237964,58367.98000000132,189231.0099999992,271289.95000000054,312781.15,0.4377130209880789,57001.09999999998,0.0,216973.81,273974.91,0.0,586756.06,-315466.1099999995,Апрель 25,23690.960000000006,,,,
Жилой дом,1.0,202.0,150.1,тип 3,65,9:00-21:00,2025-02-27 00:00:00,"ФМ_15 г. Владимир, пр-т Ленина,27",,-,-,2583,270.06,59.59851993867061,222.2800568322771,140.93928838547384,1223.677,6799.285999999998,0.15252183015177811,0.8474781698482219,85% / 15%,133524.9000000006,74864.19,373186.0800000002,3900.38,585475.5500000009,0.07238372843155455,87615.7900000001,58553.81,215322.6100000003,3924.81,365417.0200000004,974.09,0.007295193630551273,12147.3,0.16225781645403495,0.0,0.0,0.022411508046749313,0.2985736441384736,0.4230154297287826,0.36079453693362806,45909.11000000051,157863.46999999988,220082.9600000004,362395.76,0.6197335350614673,130755.65999999997,12500.0,333099.44,476355.1,318.54,839069.3999999999,-618986.4399999995,Апрель 25,16310.380000000005,,,,
Жилой дом,1.0,195.0,134.1,тип 3,65,9:00-21:00,2025-04-30 00:00:00,"ФМ_18 г.Ярославль, проезд Моторостроителей, 2",закрыт,-,-,177,229.25,168.4553810597426,614.3648838845883,391.4101324721654,100.326,384.0,0.207145600277499,0.7928543997225009,79% / 21%,3534.269999999997,5564.1,25317.74000000001,206.08,34622.19000000001,0.004280423321974215,1351.6799999999994,4215.66,14471.79,126.72,20165.850000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3880947906053501,0.4283932926082659,0.40824404160680805,2182.5899999999974,10845.950000000008,14376.980000000007,169012.69,4.925642660673182,116850.28999999998,35416.66,144456.65,296723.6,0.0,465736.29,-451359.31,Апрель 25,1348.4400000000005,,,,
Жилой дом,1.0,190.0,153.1,тип 3,65,9:00-21:00,2025-04-14 00:00:00,"ФМ_19 г. Брянск,  пр-кт Ленина 63, пом.2",перенос,-,-,1953,299.37,61.1751724137931,142.7948121603341,101.98499228706359,1272.0,5989.0,0.17518248175182483,0.8248175182481752,82% / 18%,94845.8500000004,51938.03999999999,342196.3200000003,3737.33,492717.5400000007,0.0609158360393079,60608.840000000004,38074.65,206655.5000000001,2649.24,307988.2300000001,0.0,0.0,3685.89,0.07096705998147024,2909.88,0.008503539722461064,0.013386513498179892,0.327695362209029,0.3960908171075601,0.3618930896582946,34237.010000000395,135540.8200000002,183641.2200000006,342168.19999999995,0.6964130944668153,102314.47000000003,0.0,225034.55,327349.02,0.0,669517.22,-485875.99999999936,Апрель 25,13863.389999999992,,,,
Жилой дом,1.0,269.0,149.4,тип 2,76,9:00-21:00,2025-04-25 00:00:00,"ФМ_20 г.Тамбов, ул Интернациональная 52а",,-,-,840,291.48,63.80179359738216,187.073388961496,125.43759127943908,826.6800000000001,2129.0,0.2796919828939533,0.7203080171060466,72% / 28%,44546.68000000011,30395.23,129665.51,1016.6,205624.0200000001,0.02542178443264544,26735.749999999996,23105.02,75328.77999999998,625.68,125795.22999999998,108.57,0.002437218665902818,47.96,0.0015778791606446143,1839.42,0.014185884897225177,0.009706793982531802,0.3349412898603742,0.4190530697021899,0.37699717978128205,17810.930000000113,54336.73000000001,79437.87000000013,313733.5,1.52051853208521,35693.34,40000.0,136939.92,212633.26,0.0,526366.76,-446928.8899999999,Апрель 25,7290.209999999999,,,,
Жилой дом,1.0,209.0,177.0,тип 1,86,9:00-21:00,2025-04-30 00:00:00,ФМ_22 г.Брянск ул. Ульянова 7А,,-,-,117,243.65,228.3182349503215,727.0780399274048,477.69813743886317,96.0,264.0,0.26666666666666666,0.7333333333333333,73% / 27%,5550.769999999997,249.99,18086.01,179.86,24066.629999999997,0.002975414447593415,3636.659999999999,167.5,10997.57999999999,110.88,14912.61999999999,0.0,0.0,0.0,0.0,555.06,0.030690019523377462,0.023063470041297846,0.344196277729125,0.3919288997407393,0.36806258873493214,1914.1099999999979,7088.430000000008,9085.030000000006,291284.79000000004,12.187663415477092,35805.110000000015,51583.33,109782.01,197170.45,0.0,488455.24000000005,-479370.21,Апрель 25,82.49000000000001,,,,
,,,,-,-,9:00-21:00,,"ВП_01 г. Москва, ул. Крузенштерна, д. 12, корп. 3",закрыт,-,-,3921,277.02,-,-,-,4.0,0.0,1.0,0.0,0% / 100%,0.0,0.0,141.8,0.0,141.8,1.1932545967289023e-05,0.0,0.0,101.81,0.0,101.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2820169252468265,0.14100846262341324,0.0,39.99000000000001,39.99000000000001,105501.06,0.0,104218.64999999998,17558.33,454200.56999999995,575977.5499999999,0.0,681478.6099999999,-681438.6199999999,Май 25,0.0,,,,
Жилой дом,1.0,204.0,149.8,тип 4,56,9:00-21:00,31.09.2024,"ФМ_01 г. Владимир, ул.Верхняя Дуброва, д.26ж",,-,-,4381,258.92,40.17105407612639,223.0574568500539,131.61425546309016,5062.095,7349.999999999999,0.40783566352013906,0.5921643364798609,59% / 41%,251170.77000000136,162173.96000000002,502166.8000000017,3903.62,919415.150000003,0.07736927743580373,174905.36,131488.25,336774.2700000001,3802.54,646970.4200000002,1623.86,0.006465163123877795,0.0,0.0,1290.88,0.0025706199613355477,0.003170210975966613,0.2587,0.329357755231929,0.2940288776159645,76265.41000000137,165392.5300000016,272343.650000003,396375.44,0.4309986380947462,299484.98,8972.22,204462.92,512920.12,4431.139999999999,913726.7,-641383.049999997,Май 25,30685.71000000002,,,,
Жилой дом,1.0,220.0,183.6,тип 1,86,9:00-21:00,2025-02-04 00:00:00,"ФМ_02 г. Иваново, ул.Революционная, 78 В",,-,-,2961,290.46,99.90369990841613,198.1817099126025,149.04270491050931,4767.088,7933.0,0.37535865893212705,0.624641341067873,62% / 38%,213280.05000000124,67388.19999999998,662461.9800000003,8177.309999999999,951307.5400000017,0.080053039140188,152655.55,54319.06,428767.6100000002,4349.36,640091.5800000002,21611.28,0.10132818329703071,5667.15,0.08409706743910657,0.0,0.0,0.028674670233350564,0.2626,0.3527664636693567,0.3076832318346784,60624.50000000125,233694.3700000001,307388.01000000135,393164.45,0.413428394709657,246379.48000000004,0.0,241542.69,487922.17000000004,19185.77,900272.3900000001,-592884.3799999987,Май 25,13069.139999999985,,,,
Жилой дом,2.0,222.0,165.4,тип 2,75,10:00-21:00,2024-08-04 00:00:00,"ФМ_03 г. Ковров, ул. Ватутина, д. 59",,-,-,1158,336.45,116.6502587376192,208.753313581787,162.7017861597031,4187.3,5761.999999999999,0.42086377936136216,0.5791362206386379,58% / 42%,135494.9800000006,46782.09,526517.4700000013,6358.960000000001,715153.5000000019,0.060180550158093454,97410.97999999998,40576.82,335108.6599999999,3800.440000000001,476896.8999999999,37989.7,0.2803771770732748,32582.300000000003,0.6964695249827446,0.0,0.0,0.09868091255933141,0.243,0.3635374340000549,0.30326871700002744,38084.00000000061,191408.81000000134,235698.08000000194,502577.14,0.7014179768876313,231776.48000000007,0.0,82322.70999999999,314099.19000000006,53994.94,870671.27,-634973.1899999981,Май 25,6205.269999999997,,,,
